Season,Year,Tow_Number,Region,Stratum,Common_Name,Length,Unit_of_Length,Frequency,Sex
Fall,2009,83,5,3,Scallop Sea,68,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,26,MM,6.666666666666666,
Fall,2009,83,5,3,Scallop Sea,24,MM,10.666666666666666,
Fall,2009,83,5,3,Scallop Sea,46,MM,2.6666666666666665,
Fall,2009,83,5,3,Scallop Sea,25,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,73,MM,4,
Fall,2009,83,5,3,Scallop Sea,42,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,56,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,32,MM,8,
Fall,2009,83,5,3,Scallop Sea,33,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,43,MM,2.6666666666666665,
Fall,2009,83,5,3,Scallop Sea,49,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,28,MM,13.333333333333332,
Fall,2009,83,5,3,Scallop Sea,31,MM,10.666666666666666,
Fall,2009,83,5,3,Scallop Sea,27,MM,8,
Fall,2009,83,5,3,Scallop Sea,11,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,78,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,17,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,48,MM,1.3333333333333333,
Fall,2009,83,5,3,Scallop Sea,30,MM,8,
Fall,2009,84,5,4,Scallop Sea,27,MM,1,
Fall,2009,84,5,4,Scallop Sea,59,MM,1,
Fall,2009,84,5,4,Scallop Sea,34,MM,2,
Fall,2009,84,5,4,Scallop Sea,35,MM,2,
Fall,2009,84,5,4,Scallop Sea,38,MM,5,
Fall,2009,84,5,4,Scallop Sea,32,MM,1,
Fall,2009,84,5,4,Scallop Sea,52,MM,1,
Fall,2009,84,5,4,Scallop Sea,40,MM,5,
Fall,2009,84,5,4,Scallop Sea,58,MM,1,
Fall,2009,84,5,4,Scallop Sea,42,MM,1,
Fall,2009,84,5,4,Scallop Sea,39,MM,5,
Fall,2009,84,5,4,Scallop Sea,43,MM,3,
Fall,2009,84,5,4,Scallop Sea,68,MM,1,
Fall,2009,84,5,4,Scallop Sea,63,MM,1,
Fall,2009,84,5,4,Scallop Sea,41,MM,2,
Fall,2009,84,5,4,Scallop Sea,57,MM,1,
Fall,2009,84,5,4,Scallop Sea,36,MM,1,
Fall,2009,84,5,4,Scallop Sea,37,MM,5,
Fall,2009,84,5,4,Scallop Sea,33,MM,2,
Fall,2009,86,5,3,Scallop Sea,25,MM,2,
Fall,2009,86,5,3,Scallop Sea,19,MM,1,
Fall,2009,86,5,3,Scallop Sea,24,MM,3,
Fall,2009,86,5,3,Scallop Sea,36,MM,3,
Fall,2009,86,5,3,Scallop Sea,28,MM,3,
Fall,2009,86,5,3,Scallop Sea,34,MM,2,
Fall,2009,86,5,3,Scallop Sea,30,MM,5,
Fall,2009,86,5,3,Scallop Sea,32,MM,5,
Fall,2009,86,5,3,Scallop Sea,23,MM,1,
Fall,2009,86,5,3,Scallop Sea,37,MM,2,
Fall,2009,86,5,3,Scallop Sea,29,MM,5,
Fall,2009,86,5,3,Scallop Sea,22,MM,1,
Fall,2009,86,5,3,Scallop Sea,127,MM,1,
Fall,2009,86,5,3,Scallop Sea,35,MM,3,
Fall,2009,86,5,3,Scallop Sea,38,MM,1,
Fall,2009,86,5,3,Scallop Sea,33,MM,4,
Fall,2009,86,5,3,Scallop Sea,31,MM,1,
Fall,2009,86,5,3,Scallop Sea,21,MM,1,
Fall,2009,86,5,3,Scallop Sea,27,MM,1,
Fall,2009,92,5,3,Scallop Sea,45,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,52,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,25,MM,10.806451612903226,
Fall,2009,92,5,3,Scallop Sea,48,MM,14.408602150537636,
Fall,2009,92,5,3,Scallop Sea,46,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,43,MM,7.204301075268818,
Fall,2009,92,5,3,Scallop Sea,37,MM,10.806451612903226,
Fall,2009,92,5,3,Scallop Sea,44,MM,10.806451612903226,
Fall,2009,92,5,3,Scallop Sea,38,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,34,MM,18.010752688172044,
Fall,2009,92,5,3,Scallop Sea,51,MM,10.806451612903226,
Fall,2009,92,5,3,Scallop Sea,36,MM,14.408602150537636,
Fall,2009,92,5,3,Scallop Sea,40,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,50,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,29,MM,43.225806451612904,
Fall,2009,92,5,3,Scallop Sea,26,MM,14.408602150537636,
Fall,2009,92,5,3,Scallop Sea,28,MM,36.02150537634409,
Fall,2009,92,5,3,Scallop Sea,49,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,31,MM,21.612903225806452,
Fall,2009,92,5,3,Scallop Sea,47,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,27,MM,28.81720430107527,
Fall,2009,92,5,3,Scallop Sea,39,MM,7.204301075268818,
Fall,2009,92,5,3,Scallop Sea,32,MM,54.03225806451613,
Fall,2009,92,5,3,Scallop Sea,35,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,42,MM,3.602150537634409,
Fall,2009,92,5,3,Scallop Sea,30,MM,46.82795698924731,
Fall,2009,92,5,3,Scallop Sea,33,MM,36.02150537634409,
Fall,2010,2,1,1,Scallop Sea,46,MM,1,
Fall,2010,2,1,1,Scallop Sea,40,MM,1,
Fall,2010,2,1,1,Scallop Sea,66,MM,1,
Fall,2010,3,1,2,Scallop Sea,29,MM,1,
Fall,2010,5,1,3,Scallop Sea,34,MM,1,
Fall,2010,5,1,3,Scallop Sea,50,MM,1,
Fall,2010,5,1,3,Scallop Sea,33,MM,1,
Fall,2010,7,1,3,Scallop Sea,35,MM,1,
Fall,2010,7,1,3,Scallop Sea,61,MM,1,
Fall,2010,10,1,1,Scallop Sea,32,MM,1,
Fall,2010,11,1,1,Scallop Sea,71,MM,1,
Fall,2010,14,1,4,Scallop Sea,68,MM,1,
Fall,2010,15,1,4,Scallop Sea,67,MM,1,
Fall,2010,18,2,4,Scallop Sea,76,MM,1,
Fall,2010,18,2,4,Scallop Sea,31,MM,1,
Fall,2010,19,2,4,Scallop Sea,43,MM,1,
Fall,2010,19,2,4,Scallop Sea,42,MM,1,
Fall,2010,19,2,4,Scallop Sea,39,MM,2,
Fall,2010,19,2,4,Scallop Sea,36,MM,1,
Fall,2010,20,2,3,Scallop Sea,60,MM,1,
Fall,2010,20,2,3,Scallop Sea,101,MM,1,
Fall,2010,20,2,3,Scallop Sea,30,MM,1,
Fall,2010,20,2,3,Scallop Sea,37,MM,1,
Fall,2010,20,2,3,Scallop Sea,90,MM,1,
Fall,2010,36,2,4,Scallop Sea,37,MM,1,
Fall,2010,36,2,4,Scallop Sea,69,MM,1,
Fall,2010,36,2,4,Scallop Sea,53,MM,1,
Fall,2010,36,2,4,Scallop Sea,47,MM,2,
Fall,2010,36,2,4,Scallop Sea,60,MM,1,
Fall,2010,36,2,4,Scallop Sea,63,MM,1,
Fall,2010,36,2,4,Scallop Sea,44,MM,1,
Fall,2010,36,2,4,Scallop Sea,70,MM,1,
Fall,2010,36,2,4,Scallop Sea,56,MM,1,
Fall,2010,36,2,4,Scallop Sea,27,MM,1,
Fall,2010,36,2,4,Scallop Sea,54,MM,2,
Fall,2010,36,2,4,Scallop Sea,42,MM,1,
Fall,2010,36,2,4,Scallop Sea,46,MM,1,
Fall,2010,36,2,4,Scallop Sea,32,MM,1,
Fall,2010,36,2,4,Scallop Sea,66,MM,1,
Fall,2010,36,2,4,Scallop Sea,34,MM,1,
Fall,2010,36,2,4,Scallop Sea,64,MM,1,
Fall,2010,36,2,4,Scallop Sea,35,MM,1,
Fall,2010,36,2,4,Scallop Sea,55,MM,2,
Fall,2010,36,2,4,Scallop Sea,25,MM,1,
Fall,2010,36,2,4,Scallop Sea,26,MM,1,
Fall,2010,36,2,4,Scallop Sea,49,MM,1,
Fall,2010,36,2,4,Scallop Sea,62,MM,2,
Fall,2010,36,2,4,Scallop Sea,50,MM,1,
Fall,2010,37,2,4,Scallop Sea,42,MM,1,
Fall,2010,37,2,4,Scallop Sea,66,MM,1,
Fall,2010,37,2,4,Scallop Sea,49,MM,1,
Fall,2010,37,2,4,Scallop Sea,36,MM,1,
Fall,2010,37,2,4,Scallop Sea,30,MM,1,
Fall,2010,37,2,4,Scallop Sea,81,MM,1,
Fall,2010,37,2,4,Scallop Sea,29,MM,1,
Fall,2010,37,2,4,Scallop Sea,39,MM,1,
Fall,2010,37,2,4,Scallop Sea,76,MM,1,
Fall,2010,37,2,4,Scallop Sea,65,MM,1,
Fall,2010,37,2,4,Scallop Sea,80,MM,1,
Fall,2010,37,2,4,Scallop Sea,52,MM,1,
Fall,2010,37,2,4,Scallop Sea,63,MM,1,
Fall,2010,37,2,4,Scallop Sea,51,MM,1,
Fall,2010,37,2,4,Scallop Sea,70,MM,1,
Fall,2010,37,2,4,Scallop Sea,34,MM,1,
Fall,2010,37,2,4,Scallop Sea,68,MM,1,
Fall,2010,37,2,4,Scallop Sea,32,MM,1,
Fall,2010,38,2,4,Scallop Sea,31,MM,1,
Fall,2010,38,2,4,Scallop Sea,48,MM,1,
Fall,2010,38,2,4,Scallop Sea,49,MM,1,
Fall,2010,38,2,4,Scallop Sea,46,MM,1,
Fall,2010,38,2,4,Scallop Sea,28,MM,1,
Fall,2010,38,2,4,Scallop Sea,24,MM,1,
Fall,2010,38,2,4,Scallop Sea,30,MM,1,
Fall,2010,42,3,1,Scallop Sea,35,MM,1,
Fall,2010,42,3,1,Scallop Sea,43,MM,2,
Fall,2010,42,3,1,Scallop Sea,77,MM,1,
Fall,2010,42,3,1,Scallop Sea,52,MM,10,
Fall,2010,42,3,1,Scallop Sea,51,MM,6,
Fall,2010,42,3,1,Scallop Sea,46,MM,8,
Fall,2010,42,3,1,Scallop Sea,63,MM,1,
Fall,2010,42,3,1,Scallop Sea,69,MM,3,
Fall,2010,42,3,1,Scallop Sea,50,MM,10,
Fall,2010,42,3,1,Scallop Sea,56,MM,4,
Fall,2010,42,3,1,Scallop Sea,64,MM,2,
Fall,2010,42,3,1,Scallop Sea,61,MM,3,
Fall,2010,42,3,1,Scallop Sea,47,MM,10,
Fall,2010,42,3,1,Scallop Sea,32,MM,1,
Fall,2010,42,3,1,Scallop Sea,53,MM,4,
Fall,2010,42,3,1,Scallop Sea,62,MM,3,
Fall,2010,42,3,1,Scallop Sea,66,MM,3,
Fall,2010,42,3,1,Scallop Sea,57,MM,4,
Fall,2010,42,3,1,Scallop Sea,40,MM,1,
Fall,2010,42,3,1,Scallop Sea,55,MM,6,
Fall,2010,42,3,1,Scallop Sea,54,MM,2,
Fall,2010,42,3,1,Scallop Sea,72,MM,1,
Fall,2010,42,3,1,Scallop Sea,48,MM,5,
Fall,2010,42,3,1,Scallop Sea,49,MM,9,
Fall,2010,42,3,1,Scallop Sea,41,MM,1,
Fall,2010,42,3,1,Scallop Sea,78,MM,1,
Fall,2010,42,3,1,Scallop Sea,42,MM,2,
Fall,2010,42,3,1,Scallop Sea,45,MM,2,
Fall,2010,42,3,1,Scallop Sea,65,MM,3,
Fall,2010,42,3,1,Scallop Sea,44,MM,2,
Fall,2010,42,3,1,Scallop Sea,67,MM,3,
Fall,2010,42,3,1,Scallop Sea,39,MM,1,
Fall,2010,42,3,1,Scallop Sea,68,MM,1,
Fall,2010,42,3,1,Scallop Sea,58,MM,4,
Fall,2010,43,3,1,Scallop Sea,60,MM,1.25,
Fall,2010,48,3,4,Scallop Sea,58,MM,1,
Fall,2010,48,3,4,Scallop Sea,25,MM,1,
Fall,2010,49,3,4,Scallop Sea,74,MM,1,
Fall,2010,49,3,4,Scallop Sea,80,MM,2,
Fall,2010,49,3,4,Scallop Sea,40,MM,1,
Fall,2010,50,3,4,Scallop Sea,29,MM,1,
Fall,2010,50,3,4,Scallop Sea,33,MM,1,
Fall,2010,50,3,4,Scallop Sea,76,MM,1,
Fall,2010,54,3,4,Scallop Sea,25,MM,1,
Fall,2010,55,3,3,Scallop Sea,38,MM,1,
Fall,2010,59,4,4,Scallop Sea,31,MM,1,
Fall,2010,59,4,4,Scallop Sea,54,MM,1,
Fall,2010,59,4,4,Scallop Sea,28,MM,1,
Fall,2010,59,4,4,Scallop Sea,25,MM,1,
Fall,2010,59,4,4,Scallop Sea,34,MM,1,
Fall,2010,59,4,4,Scallop Sea,39,MM,1,
Fall,2010,59,4,4,Scallop Sea,50,MM,1,
Fall,2010,60,4,4,Scallop Sea,40,MM,1,
Fall,2010,60,4,4,Scallop Sea,53,MM,1,
Fall,2010,60,4,4,Scallop Sea,54,MM,1,
Fall,2010,60,4,4,Scallop Sea,31,MM,1,
Fall,2010,60,4,4,Scallop Sea,48,MM,1,
Fall,2010,60,4,4,Scallop Sea,38,MM,1,
Fall,2010,60,4,4,Scallop Sea,36,MM,1,
Fall,2010,60,4,4,Scallop Sea,27,MM,1,
Fall,2010,60,4,4,Scallop Sea,44,MM,1,
Fall,2010,60,4,4,Scallop Sea,29,MM,1,
Fall,2010,61,4,3,Scallop Sea,71,MM,10,
Fall,2010,61,4,3,Scallop Sea,50,MM,2,
Fall,2010,61,4,3,Scallop Sea,70,MM,4,
Fall,2010,61,4,3,Scallop Sea,85,MM,2,
Fall,2010,61,4,3,Scallop Sea,78,MM,4,
Fall,2010,61,4,3,Scallop Sea,112,MM,2,
Fall,2010,61,4,3,Scallop Sea,48,MM,2,
Fall,2010,61,4,3,Scallop Sea,97,MM,2,
Fall,2010,61,4,3,Scallop Sea,99,MM,2,
Fall,2010,61,4,3,Scallop Sea,39,MM,4,
Fall,2010,61,4,3,Scallop Sea,98,MM,2,
Fall,2010,61,4,3,Scallop Sea,27,MM,2,
Fall,2010,61,4,3,Scallop Sea,83,MM,2,
Fall,2010,61,4,3,Scallop Sea,49,MM,4,
Fall,2010,61,4,3,Scallop Sea,57,MM,6,
Fall,2010,61,4,3,Scallop Sea,47,MM,8,
Fall,2010,61,4,3,Scallop Sea,76,MM,2,
Fall,2010,61,4,3,Scallop Sea,63,MM,2,
Fall,2010,61,4,3,Scallop Sea,42,MM,2,
Fall,2010,61,4,3,Scallop Sea,56,MM,4,
Fall,2010,61,4,3,Scallop Sea,72,MM,4,
Fall,2010,61,4,3,Scallop Sea,68,MM,4,
Fall,2010,61,4,3,Scallop Sea,62,MM,2,
Fall,2010,61,4,3,Scallop Sea,61,MM,2,
Fall,2010,61,4,3,Scallop Sea,75,MM,2,
Fall,2010,61,4,3,Scallop Sea,40,MM,2,
Fall,2010,61,4,3,Scallop Sea,54,MM,2,
Fall,2010,61,4,3,Scallop Sea,33,MM,2,
Fall,2010,61,4,3,Scallop Sea,93,MM,2,
Fall,2010,61,4,3,Scallop Sea,66,MM,6,
Fall,2010,61,4,3,Scallop Sea,38,MM,2,
Fall,2010,61,4,3,Scallop Sea,79,MM,2,
Fall,2010,61,4,3,Scallop Sea,35,MM,2,
Fall,2010,61,4,3,Scallop Sea,101,MM,4,
Fall,2010,61,4,3,Scallop Sea,73,MM,6,
Fall,2010,61,4,3,Scallop Sea,77,MM,4,
Fall,2010,61,4,3,Scallop Sea,90,MM,2,
Fall,2010,61,4,3,Scallop Sea,94,MM,2,
Fall,2010,61,4,3,Scallop Sea,91,MM,2,
Fall,2010,61,4,3,Scallop Sea,82,MM,4,
Fall,2010,61,4,3,Scallop Sea,41,MM,2,
Fall,2010,61,4,3,Scallop Sea,74,MM,2,
Fall,2010,61,4,3,Scallop Sea,96,MM,2,
Fall,2010,61,4,3,Scallop Sea,25,MM,2,
Fall,2010,61,4,3,Scallop Sea,44,MM,6,
Fall,2010,61,4,3,Scallop Sea,43,MM,2,
Fall,2010,61,4,3,Scallop Sea,58,MM,2,
Fall,2010,61,4,3,Scallop Sea,107,MM,2,
Fall,2010,61,4,3,Scallop Sea,52,MM,2,
Fall,2010,62,4,1,Scallop Sea,78,MM,1,
Fall,2010,62,4,1,Scallop Sea,49,MM,1,
Fall,2010,62,4,1,Scallop Sea,45,MM,2,
Fall,2010,62,4,1,Scallop Sea,48,MM,3,
Fall,2010,62,4,1,Scallop Sea,38,MM,6,
Fall,2010,62,4,1,Scallop Sea,31,MM,4,
Fall,2010,62,4,1,Scallop Sea,53,MM,1,
Fall,2010,62,4,1,Scallop Sea,36,MM,5,
Fall,2010,62,4,1,Scallop Sea,32,MM,5,
Fall,2010,62,4,1,Scallop Sea,26,MM,1,
Fall,2010,62,4,1,Scallop Sea,37,MM,10,
Fall,2010,62,4,1,Scallop Sea,43,MM,6,
Fall,2010,62,4,1,Scallop Sea,39,MM,3,
Fall,2010,62,4,1,Scallop Sea,27,MM,1,
Fall,2010,62,4,1,Scallop Sea,42,MM,7,
Fall,2010,62,4,1,Scallop Sea,44,MM,7,
Fall,2010,62,4,1,Scallop Sea,34,MM,8,
Fall,2010,62,4,1,Scallop Sea,29,MM,3,
Fall,2010,62,4,1,Scallop Sea,96,MM,1,
Fall,2010,62,4,1,Scallop Sea,35,MM,8,
Fall,2010,62,4,1,Scallop Sea,33,MM,3,
Fall,2010,62,4,1,Scallop Sea,56,MM,1,
Fall,2010,62,4,1,Scallop Sea,89,MM,1,
Fall,2010,62,4,1,Scallop Sea,28,MM,3,
Fall,2010,62,4,1,Scallop Sea,47,MM,2,
Fall,2010,62,4,1,Scallop Sea,50,MM,2,
Fall,2010,62,4,1,Scallop Sea,82,MM,1,
Fall,2010,62,4,1,Scallop Sea,40,MM,7,
Fall,2010,62,4,1,Scallop Sea,46,MM,4,
Fall,2010,62,4,1,Scallop Sea,41,MM,3,
Fall,2010,63,4,1,Scallop Sea,35,MM,1,
Fall,2010,63,4,1,Scallop Sea,40,MM,1,
Fall,2010,63,4,1,Scallop Sea,47,MM,1,
Fall,2010,63,4,1,Scallop Sea,29,MM,1,
Fall,2010,63,4,1,Scallop Sea,31,MM,1,
Fall,2010,63,4,1,Scallop Sea,36,MM,3,
Fall,2010,63,4,1,Scallop Sea,37,MM,3,
Fall,2010,63,4,1,Scallop Sea,102,MM,1,
Fall,2010,63,4,1,Scallop Sea,80,MM,1,
Fall,2010,63,4,1,Scallop Sea,30,MM,1,
Fall,2010,63,4,1,Scallop Sea,81,MM,1,
Fall,2010,63,4,1,Scallop Sea,86,MM,1,
Fall,2010,63,4,1,Scallop Sea,32,MM,2,
Fall,2010,63,4,1,Scallop Sea,90,MM,1,
Fall,2010,65,4,3,Scallop Sea,29,MM,1.4285714285714284,
Fall,2010,73,5,4,Scallop Sea,24,MM,1,
Fall,2010,76,5,3,Scallop Icelandic Sea,26,MM,1.25,
Fall,2010,76,5,3,Scallop Sea,44,MM,2.5,
Fall,2010,76,5,3,Scallop Sea,49,MM,1.25,
Fall,2010,76,5,3,Scallop Sea,38,MM,2.5,
Fall,2010,76,5,3,Scallop Sea,37,MM,3.75,
Fall,2010,76,5,3,Scallop Sea,36,MM,2.5,
Fall,2010,76,5,3,Scallop Sea,40,MM,7.5,
Fall,2010,76,5,3,Scallop Sea,42,MM,2.5,
Fall,2010,76,5,3,Scallop Sea,54,MM,1.25,
Fall,2010,76,5,3,Scallop Sea,43,MM,3.75,
Fall,2010,76,5,3,Scallop Sea,39,MM,1.25,
Fall,2010,76,5,3,Scallop Sea,46,MM,1.25,
Fall,2010,76,5,3,Scallop Sea,45,MM,1.25,
Fall,2010,77,5,3,Scallop Sea,33,MM,9.361702127659575,
Fall,2010,77,5,3,Scallop Sea,45,MM,23.404255319148938,
Fall,2010,77,5,3,Scallop Sea,58,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,63,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,20,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,29,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,32,MM,9.361702127659575,
Fall,2010,77,5,3,Scallop Sea,48,MM,14.042553191489361,
Fall,2010,77,5,3,Scallop Sea,60,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,42,MM,18.72340425531915,
Fall,2010,77,5,3,Scallop Sea,25,MM,23.404255319148938,
Fall,2010,77,5,3,Scallop Sea,31,MM,14.042553191489361,
Fall,2010,77,5,3,Scallop Sea,22,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,49,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,30,MM,14.042553191489361,
Fall,2010,77,5,3,Scallop Sea,37,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,41,MM,18.72340425531915,
Fall,2010,77,5,3,Scallop Sea,34,MM,9.361702127659575,
Fall,2010,77,5,3,Scallop Sea,51,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,47,MM,18.72340425531915,
Fall,2010,77,5,3,Scallop Sea,54,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,53,MM,14.042553191489361,
Fall,2010,77,5,3,Scallop Sea,35,MM,9.361702127659575,
Fall,2010,77,5,3,Scallop Sea,43,MM,37.4468085106383,
Fall,2010,77,5,3,Scallop Sea,39,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,18,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,36,MM,9.361702127659575,
Fall,2010,77,5,3,Scallop Sea,38,MM,14.042553191489361,
Fall,2010,77,5,3,Scallop Sea,40,MM,42.12765957446809,
Fall,2010,77,5,3,Scallop Sea,44,MM,18.72340425531915,
Fall,2010,77,5,3,Scallop Sea,23,MM,23.404255319148938,
Fall,2010,77,5,3,Scallop Sea,27,MM,23.404255319148938,
Fall,2010,77,5,3,Scallop Sea,46,MM,9.361702127659575,
Fall,2010,77,5,3,Scallop Sea,70,MM,4.680851063829787,
Fall,2010,77,5,3,Scallop Sea,26,MM,23.404255319148938,
Fall,2010,77,5,3,Scallop Sea,24,MM,9.361702127659575,
Fall,2010,78,5,2,Scallop Sea,45,MM,1.3333333333333333,
Fall,2010,78,5,2,Scallop Sea,30,MM,1.3333333333333333,
Fall,2010,79,5,3,Scallop Sea,36,MM,23.555555555555557,
Fall,2010,79,5,3,Scallop Sea,29,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,42,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,22,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,25,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,39,MM,11.777777777777779,
Fall,2010,79,5,3,Scallop Sea,45,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,30,MM,47.111111111111114,
Fall,2010,79,5,3,Scallop Sea,37,MM,51.03703703703704,
Fall,2010,79,5,3,Scallop Sea,27,MM,7.851851851851852,
Fall,2010,79,5,3,Scallop Sea,26,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,33,MM,31.40740740740741,
Fall,2010,79,5,3,Scallop Sea,32,MM,47.111111111111114,
Fall,2010,79,5,3,Scallop Sea,47,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,44,MM,7.851851851851852,
Fall,2010,79,5,3,Scallop Sea,43,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,35,MM,19.62962962962963,
Fall,2010,79,5,3,Scallop Sea,50,MM,15.703703703703704,
Fall,2010,79,5,3,Scallop Sea,28,MM,11.777777777777779,
Fall,2010,79,5,3,Scallop Sea,23,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,38,MM,11.777777777777779,
Fall,2010,79,5,3,Scallop Sea,34,MM,51.03703703703704,
Fall,2010,79,5,3,Scallop Sea,40,MM,3.925925925925926,
Fall,2010,79,5,3,Scallop Sea,31,MM,23.555555555555557,
Fall,2010,79,5,3,Scallop Sea,41,MM,11.777777777777779,
Fall,2010,82,5,3,Scallop Sea,50,MM,18.934426229508198,
Fall,2010,82,5,3,Scallop Sea,40,MM,5.409836065573771,
Fall,2010,82,5,3,Scallop Sea,44,MM,18.934426229508198,
Fall,2010,82,5,3,Scallop Sea,48,MM,29.75409836065574,
Fall,2010,82,5,3,Scallop Sea,36,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,45,MM,13.524590163934427,
Fall,2010,82,5,3,Scallop Sea,43,MM,13.524590163934427,
Fall,2010,82,5,3,Scallop Sea,28,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,31,MM,5.409836065573771,
Fall,2010,82,5,3,Scallop Sea,81,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,46,MM,37.868852459016395,
Fall,2010,82,5,3,Scallop Sea,47,MM,27.049180327868854,
Fall,2010,82,5,3,Scallop Sea,41,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,34,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,49,MM,10.819672131147541,
Fall,2010,82,5,3,Scallop Sea,52,MM,13.524590163934427,
Fall,2010,82,5,3,Scallop Sea,33,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,67,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,25,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,39,MM,5.409836065573771,
Fall,2010,82,5,3,Scallop Sea,53,MM,5.409836065573771,
Fall,2010,82,5,3,Scallop Sea,68,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,38,MM,8.114754098360656,
Fall,2010,82,5,3,Scallop Sea,54,MM,5.409836065573771,
Fall,2010,82,5,3,Scallop Sea,30,MM,8.114754098360656,
Fall,2010,82,5,3,Scallop Sea,84,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,37,MM,2.7049180327868854,
Fall,2010,82,5,3,Scallop Sea,35,MM,10.819672131147541,
Fall,2010,82,5,3,Scallop Sea,51,MM,2.7049180327868854,
Fall,2010,83,5,3,Scallop Sea,85,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,49,MM,39.183908045977006,
Fall,2010,83,5,3,Scallop Sea,51,MM,39.183908045977006,
Fall,2010,83,5,3,Scallop Sea,53,MM,16.79310344827586,
Fall,2010,83,5,3,Scallop Sea,56,MM,11.195402298850574,
Fall,2010,83,5,3,Scallop Sea,63,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,37,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,47,MM,50.37931034482759,
Fall,2010,83,5,3,Scallop Sea,45,MM,39.183908045977006,
Fall,2010,83,5,3,Scallop Sea,42,MM,16.79310344827586,
Fall,2010,83,5,3,Scallop Sea,95,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,87,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,54,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,71,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,13,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,50,MM,39.183908045977006,
Fall,2010,83,5,3,Scallop Sea,67,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,72,MM,11.195402298850574,
Fall,2010,83,5,3,Scallop Sea,41,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,46,MM,55.97701149425287,
Fall,2010,83,5,3,Scallop Sea,32,MM,11.195402298850574,
Fall,2010,83,5,3,Scallop Sea,68,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,82,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,60,MM,5.597701149425287,
Fall,2010,83,5,3,Scallop Sea,64,MM,11.195402298850574,
