Data URL: http://cbs-cedarcreek.oit.umn.edu/research/data

Experiment Investigators:

Tilman, David 
Reich, Peter
Knope, Johannes
Wedin, David
_________________________________________________________________________

USER AGREEMENT:  As a condition for access to data provided by researchers of the Cedar Creek LTER, I agree to abide by the following code of ethics.

A. I agree to notify the Cedar Creek LTER scientists who gathered data if I would like to use those data in any publication. I acknowledge that these data were gathered by Cedar Creek scientists because they had already perceived the importance of these data for a variety of scientific and societal issues. I will provide them with formal recognition that, at their discretion, may include co-authorship or acknowledgements on publications.

B. I realize that the researchers who gathered these data may be using them for scientific analyses, papers or publications that are currently planned or in preparation, and that such activities have precedence over any that I might wish to prepare. In this case, my preparation of any work may be delayed, at the option of the Cedar Creek researchers involved, until their work is completed.

C. Because it may be possible to misinterpret a data set if it is taken out of context, I will seek the assistance and opinion of those Cedar Creek researchers involved in the design of a study and the collection of the data as I analyze the data. Moreover, I realize that this computer data set is not complete, and it may contain errors. The complete data set includes extensive written documentation, which should be referenced to reduce the chance of errors in data and errors of interpretation.

_________________________________________________________________________

"Exp","Year","Month","Plot","NumSp","SpNum","AbvBioAnnProd","noh020tot","invrichness","Field","FieldPlot"
120,1996,8,259,2,2,229.592,0.1202,14,1,"1 259"
120,1997,8,259,2,2,297.558,0.0148,8,1,"1 259"
120,1998,8,259,2,2,359.783,0.033,9,1,"1 259"
120,1999,8,259,2,2,368.117,0.0038,10,1,"1 259"
120,2000,8,259,2,2,277.792,0.0332,6,1,"1 259"
120,2001,8,259,2,2,192.317,0.10295,3,1,"1 259"
120,2002,8,259,2,2,290.183,0.0211,5,1,"1 259"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,265,1,1,114.55,0.3484,11,1,"1 265"
120,1997,8,265,1,1,219.667,0.5833,10,1,"1 265"
120,1998,8,265,1,1,147.425,1.0836,17,1,"1 265"
120,1999,8,265,1,1,144.583,1.9753,18,1,"1 265"
120,2000,8,265,1,1,141.012,0.1114,15,1,"1 265"
120,2001,8,265,1,1,146.642,0.1482,7,1,"1 265"
120,2002,8,265,1,1,206.581,0.1011,10,1,"1 265"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,267,1,1,96.734,0.2356,18,1,"1 267"
120,1997,8,267,1,1,128.442,0.1999,14,1,"1 267"
120,1998,8,267,1,1,175.633,0.2854,16,1,"1 267"
120,1999,8,267,1,1,157.527,0.5656,13,1,"1 267"
120,2000,8,267,1,1,224.479,0.1357,15,1,"1 267"
120,2001,8,267,1,1,259.125,0.434,10,1,"1 267"
120,2002,8,267,1,1,215.1,0.0786,14,1,"1 267"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,268,1,1,89.525,0.8153,11,1,"1 268"
120,1997,8,268,1,1,108.875,0.1903,10,1,"1 268"
120,1998,8,268,1,1,168.283,0.1119,13,1,"1 268"
120,1999,8,268,1,1,61.8517,0.1058,7,1,"1 268"
120,2000,8,268,1,1,93.596,0.0822,8,1,"1 268"
120,2001,8,268,1,1,102.25,0.45715,9,1,"1 268"
120,2002,8,268,1,1,113.778,0.1763,7,1,"1 268"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,272,2,3,9.7,0.2481,13,1,"1 272"
120,1997,8,272,2,3,58.9,0.2744,18,1,"1 272"
120,1998,8,272,2,3,61.625,0.1731,16,1,"1 272"
120,1999,8,272,2,3,105.193,0.3859,12,1,"1 272"
120,2000,8,272,2,3,163.1,0.2261,21,1,"1 272"
120,2001,8,272,2,3,177.7,0.2758,16,1,"1 272"
120,2002,8,272,2,3,192.452,0.0811,23,1,"1 272"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,278,2,2,68.808,0.1111,8,1,"1 278"
120,1997,8,278,2,2,169.683,0.201,13,1,"1 278"
120,1998,8,278,2,2,68.9083,0.1072,10,1,"1 278"
120,1999,8,278,2,2,83.8917,0.1265,9,1,"1 278"
120,2000,8,278,2,2,87.5874,0.0914,11,1,"1 278"
120,2001,8,278,2,2,82.179,0.18605,5,1,"1 278"
120,2002,8,278,2,2,119.002,0.0649,11,1,"1 278"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,280,1,1,97.542,0.1873,10,1,"1 280"
120,1997,8,280,1,1,72.25,0.2826,12,1,"1 280"
120,1998,8,280,1,1,134.825,0.1782,8,1,"1 280"
120,1999,8,280,1,1,80.1575,0.1703,8,1,"1 280"
120,2000,8,280,1,1,58.625,0.1949,9,1,"1 280"
120,2001,8,280,1,1,88.4085,0.3428,1,1,"1 280"
120,2002,8,280,1,1,149.149,0.0507,5,1,"1 280"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,282,1,1,185.633,0.1786,10,1,"1 282"
120,1997,8,282,1,1,133.708,0.112,9,1,"1 282"
120,1998,8,282,1,1,112.85,0.0334,7,1,"1 282"
120,1999,8,282,1,1,77.0592,0.2794,8,1,"1 282"
120,2000,8,282,1,1,94.7544,0.1802,10,1,"1 282"
120,2001,8,282,1,1,85.388,0.17205,9,1,"1 282"
120,2002,8,282,1,1,109.394,0.1037,9,1,"1 282"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,290,1,2,27.683,0.4116,14,1,"1 290"
120,1997,8,290,1,2,43.2835,0.3704,9,1,"1 290"
120,1998,8,290,1,2,205.25,0.145,11,1,"1 290"
120,1999,8,290,1,2,213.558,0.0059,13,1,"1 290"
120,2000,8,290,1,2,173.15,0.0824,8,1,"1 290"
120,2001,8,290,1,2,120.446,0.1286,5,1,"1 290"
120,2002,8,290,1,2,210.425,0.058,10,1,"1 290"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,291,1,1,28.317,0.4894,16,1,"1 291"
120,1997,8,291,1,1,131.892,0.5337,16,1,"1 291"
120,1998,8,291,1,1,112.925,0.4917,17,1,"1 291"
120,1999,8,291,1,1,205.967,0.3939,14,1,"1 291"
120,2000,8,291,1,1,89.6375,0.2318,11,1,"1 291"
120,2001,8,291,1,1,129.305,0.3028,9,1,"1 291"
120,2002,8,291,1,1,175.003,0.2685,14,1,"1 291"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,296,1,1,41.775,0.3781,18,1,"1 296"
120,1997,8,296,1,1,39.325,1.2404,7,1,"1 296"
120,1998,8,296,1,1,18.3833,0.5997,16,1,"1 296"
120,1999,8,296,1,1,97.025,0.2256,16,1,"1 296"
120,2000,8,296,1,1,9.93737,0.0963,11,1,"1 296"
120,2001,8,296,1,1,468.154,0.2148,11,1,"1 296"
120,2002,8,296,1,1,156.202,0.0536,16,1,"1 296"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,300,2,2,230.958,0.3301,22,1,"1 300"
120,1997,8,300,2,2,370.6,0.1524,21,1,"1 300"
120,1998,8,300,2,2,495.025,0.0144,15,1,"1 300"
120,1999,8,300,2,2,277.275,0.0998,11,1,"1 300"
120,2000,8,300,2,2,369.7,0.0728,9,1,"1 300"
120,2001,8,300,2,2,314.621,0.4111,9,1,"1 300"
120,2002,8,300,2,2,423.312,0.0624,13,1,"1 300"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,304,2,2,82.267,0.4271,13,1,"1 304"
120,1997,8,304,2,2,129.242,0.29,9,1,"1 304"
120,1998,8,304,2,2,144.592,0.0933,14,1,"1 304"
120,1999,8,304,2,2,48.1492,0.2154,10,1,"1 304"
120,2000,8,304,2,2,107.379,0.1035,13,1,"1 304"
120,2001,8,304,2,2,117.234,0.24955,11,1,"1 304"
120,2002,8,304,2,2,117.696,0.0758,13,1,"1 304"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,308,1,1,18.192,0.6817,20,1,"1 308"
120,1997,8,308,1,1,23.3,0.6843,17,1,"1 308"
120,1998,8,308,1,1,43.05,0.363,15,1,"1 308"
120,1999,8,308,1,1,75.4333,0.3713,19,1,"1 308"
120,2000,8,308,1,1,62.9083,0.3074,13,1,"1 308"
120,2001,8,308,1,1,101.984,0.18375,17,1,"1 308"
120,2002,8,308,1,1,119.613,0.1612,14,1,"1 308"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,311,2,2,148.625,0.298,12,1,"1 311"
120,1997,8,311,2,2,246.942,0.1723,9,1,"1 311"
120,1998,8,311,2,2,240.2,0.0342,9,1,"1 311"
120,1999,8,311,2,2,179.3,0.1298,9,1,"1 311"
120,2000,8,311,2,2,254.862,0.12005,5,1,"1 311"
120,2001,8,311,2,2,172.369,0.0915,7,1,"1 311"
120,2002,8,311,2,2,282.296,0.0149,6,1,"1 311"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,322,2,2,139.208,0.2313,9,1,"1 322"
120,1997,8,322,2,2,122.592,0.3158,8,1,"1 322"
120,1998,8,322,2,2,199.3,0.0283,7,1,"1 322"
120,1999,8,322,2,2,117.742,0.0377,5,1,"1 322"
120,2000,8,322,2,2,134.056,0.1565,6,1,"1 322"
120,2001,8,322,2,2,83.2415,0.1551,1,1,"1 322"
120,2002,8,322,2,2,96.6125,0.0886,3,1,"1 322"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,324,2,2,74.942,0.2922,10,1,"1 324"
120,1997,8,324,2,2,78.3585,0.3806,9,1,"1 324"
120,1998,8,324,2,2,115.15,0.2227,10,1,"1 324"
120,1999,8,324,2,2,68.4392,0.3679,10,1,"1 324"
120,2000,8,324,2,2,91.8416,0.1337,12,1,"1 324"
120,2001,8,324,2,2,104.705,0.26095,11,1,"1 324"
120,2002,8,324,2,2,73.9038,0.1533,9,1,"1 324"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,330,2,2,117.925,0.3781,15,1,"1 330"
120,1997,8,330,2,2,136.883,0.2087,12,1,"1 330"
120,1998,8,330,2,2,150.333,0.0526,7,1,"1 330"
120,1999,8,330,2,2,131.9,0.0432,6,1,"1 330"
120,2000,8,330,2,2,144.375,0.1051,11,1,"1 330"
120,2001,8,330,2,2,99.6042,0.12305,6,1,"1 330"
120,2002,8,330,2,2,140.339,0.0348,6,1,"1 330"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,333,1,1,80.792,0.2875,12,1,"1 333"
120,1997,8,333,1,1,86.9835,0.0417,10,1,"1 333"
120,1998,8,333,1,1,56.0417,0.0879,10,1,"1 333"
120,1999,8,333,1,1,48.3208,0.0784,12,1,"1 333"
120,2000,8,333,1,1,40.35,0.0823,11,1,"1 333"
120,2001,8,333,1,1,70.7352,0.15805,6,1,"1 333"
120,2002,8,333,1,1,60.9057,0,5,1,"1 333"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,334,2,2,106.808,0.3502,8,1,"1 334"
120,1997,8,334,2,2,110.675,0.0141,11,1,"1 334"
120,1998,8,334,2,2,73.15,0.0171,7,1,"1 334"
120,1999,8,334,2,2,65.4242,0.0095,11,1,"1 334"
120,2000,8,334,2,2,101.842,0.0272,6,1,"1 334"
120,2001,8,334,2,2,64.5275,0.0617,3,1,"1 334"
120,2002,8,334,2,2,92.2745,0.0038,13,1,"1 334"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,335,2,3,38.533,0.2477,15,1,"1 335"
120,1997,8,335,2,3,117.667,0.0555,12,1,"1 335"
120,1998,8,335,2,3,117.033,0.1143,14,1,"1 335"
120,1999,8,335,2,3,103.983,0.1345,10,1,"1 335"
120,2000,8,335,2,3,118.209,0.0756,10,1,"1 335"
120,2001,8,335,2,3,108.101,0.15235,7,1,"1 335"
120,2002,8,335,2,3,110.038,0.0462,6,1,"1 335"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,338,1,2,45.4,0.319,11,1,"1 338"
120,1997,8,338,1,2,232.6,0.0878,9,1,"1 338"
120,1998,8,338,1,2,250.558,0.0468,8,1,"1 338"
120,1999,8,338,1,2,246.408,0.0114,10,1,"1 338"
120,2000,8,338,1,2,141.008,0.0855,10,1,"1 338"
120,2001,8,338,1,2,134.487,0.096,5,1,"1 338"
120,2002,8,338,1,2,169.789,0.0251,6,1,"1 338"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,1996,8,342,2,3,151.9,0.4636,14,1,"1 342"
120,1997,8,342,2,3,275.042,0.2193,9,1,"1 342"
120,1998,8,342,2,3,262.55,0.1354,9,1,"1 342"
120,1999,8,342,2,3,235.083,0.0784,10,1,"1 342"
120,2000,8,342,2,3,324.333,0.0709,3,1,"1 342"
120,2001,8,342,2,3,479.429,0.1025,3,1,"1 342"
120,2002,8,342,2,3,364.446,0.309,3,1,"1 342"
